MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND,CARRIER_HISTORICAL,DEP_AIRPORT_HIST,DAY_HISTORICAL,DEP_BLOCK_HIST
4,4,1,1300-1359,3,3,29,140,American Airlines Inc.,22914,74131,11638,2907365,11744595,9.82E-05,0.000177287,22,Dallas Fort Worth Regional,32.894,-97.03,Jacksonville International,0,0,0,80,6.93,0.204604288,0.155632411,0.171316644,0.197502949
5,7,0,1300-1359,6,3,58,175,Southwest Airlines Co.,20794,113709,5720,2743323,13382999,6.18E-05,9.89E-05,6,Stapleton International,39.774,-104.88,Fort Lauderdale-Hollywood International,0,0,0,72,8.5,0.248619996,0.213670708,0.211331047,0.208614109
10,4,0,1000-1059,3,2,25,120,United Air Lines Inc.,8879,54923,304,1093478,8501631,0.000253804,0.000228985,18,Friendship International,39.176,-76.671,Chicago O'Hare International,0,0,0,84,9.17,0.156376273,0.163162641,0.192619318,0.135971819
4,2,0,1400-1459,4,3,26,142,United Air Lines Inc.,11588,51763,4919,1708599,8501631,0.000253804,0.000228985,23,Newark Liberty International,40.696,-74.172,Fort Lauderdale-Hollywood International,0,0,0,67,15.21,0.183222896,0.225439331,0.138603046,0.222150019
1,2,1,1000-1059,7,2,60,216,United Air Lines Inc.,23400,46218,5228,3103410,8501631,0.000253804,0.000228985,16,Chicago O'Hare International,41.978,-87.906,Orlando International,0.18,0.5,5.1,33,9.4,0.181882406,0.182626457,0.159489434,0.154334231
12,1,1,1600-1659,3,6,19,143,Southwest Airlines Co.,13152,113248,5142,1903352,13382999,6.18E-05,9.89E-05,14,McCarran International,36.08,-115.152,Austin - Bergstrom International,0.16,0,0,54,3.8,0.264038108,0.17435636,0.25164658,0.249616737
4,2,1,1700-1759,2,4,15,175,Southwest Airlines Co.,8520,110752,5704,1093478,13382999,6.18E-05,9.89E-05,5,Friendship International,39.176,-76.671,Indianapolis Muni/Weir Cook,0,0,0,84,4.92,0.215725833,0.156925257,0.138603046,0.244534759
6,4,0,0700-0759,4,1,43,172,American Airlines Inc.,14546,76419,652,1690031,11744595,9.82E-05,0.000177287,10,Houston Intercontinental,29.983,-95.34,NONE,0,0,0,91,10.96,0.282515139,0.18788289,0.251477227,0.110787619
12,4,0,1100-1159,3,3,4,66,SkyWest Airlines Inc.,1109,70473,213,105972,3472966,3.42E-05,9.90E-05,14,Syracuse Hancock International,43.111,-76.102,Chicago O'Hare International,0.01,0.9,7.1,16,7.61,0.202512534,0.202736122,0.181617633,0.193888393
9,7,0,0900-0959,1,1,6,143,Southwest Airlines Co.,3337,107436,1354,401950,13382999,6.18E-05,9.89E-05,9,San Antonio International,29.533,-98.469,NONE,0,0,0,98,5.14,0.124829468,0.18788289,0.126876253,0.102553906
12,6,0,0900-0959,2,3,28,50,SkyWest Airlines Inc.,13645,70473,3304,1908862,3472966,3.42E-05,9.90E-05,17,San Francisco International,37.619,-122.375,Santa Barbara Municipal,0,0,0,59,5.82,0.202512534,0.18788289,0.200428362,0.155222868
11,4,0,1400-1459,5,2,23,228,Spirit Air Lines,11105,17350,367,1708599,2688839,9.17E-06,0.000124651,3,Newark Liberty International,40.696,-74.172,Fort Lauderdale-Hollywood International,0,0,0,46,6.71,0.12395751,0.155143339,0.139886069,0.165278163
10,2,0,1500-1559,2,4,3,143,Southwest Airlines Co.,1629,115051,334,171473,13382999,6.18E-05,9.89E-05,13,Boise Air Terminal,43.565,-116.225,Stapleton International,0,0,0,57,6.93,0.179322906,0.217010111,0.135090506,0.196905353
1,4,0,1500-1559,3,4,87,158,Delta Air Lines Inc.,30842,73508,18809,4365661,12460183,0.000144166,0.00014866,23,Atlanta Municipal,33.641,-84.427,Rochester Monroe County,0,0,0,53,2.91,0.130691015,0.18788289,0.198971757,0.210052789
9,1,0,2000-2059,2,7,4,143,Southwest Airlines Co.,5195,107436,1694,874468,13382999,6.18E-05,9.89E-05,13,Tampa International,27.973,-82.535,Lambert-St. Louis International,0.01,0,0,94,7.61,0.124829468,0.134243752,0.137111994,0.196019798
12,4,0,1300-1359,2,4,28,143,Southwest Airlines Co.,13152,113248,5142,1903352,13382999,6.18E-05,9.89E-05,14,McCarran International,36.08,-115.152,Will Rogers World,0.33,0,0,46,9.62,0.264038108,0.163150492,0.181617633,0.223207129
7,1,0,0900-0959,2,2,42,50,SkyWest Airlines Inc.,14924,72721,4398,1581456,3472966,3.42E-05,9.90E-05,15,Minneapolis-St Paul International,44.886,-93.218,Lincoln Airport,0,0,0,94,4.7,0.188373501,0.18788289,0.219938971,0.127380857
10,4,0,1900-1959,6,4,62,158,Delta Air Lines Inc.,33584,86312,21030,4365661,12460183,0.000144166,0.00014866,21,Atlanta Municipal,33.641,-84.427,Standiford Field,0.2,0,0,76,16.11,0.118414853,0.156028369,0.192619318,0.225404157
3,3,0,1600-1659,3,3,43,129,Atlantic Southeast Airlines,15597,12510,3400,1690031,473794,0,0.000199805,11,Houston Intercontinental,29.983,-95.34,Lea County Hobbs,0.02,0,0,84,10.51,0.193003619,0.18788289,0.151268815,0.216359437
6,5,1,2000-2059,3,6,9,143,Southwest Airlines Co.,5891,112879,5447,673221,13382999,6.18E-05,9.89E-05,8,Dallas Love Field,32.847,-96.853,Will Rogers World,0,0,0,88,9.17,0.259774616,0.255244755,0.222677771,0.371735576
9,5,0,0800-0859,4,1,30,109,Delta Air Lines Inc.,9468,81338,3959,1065782,12460183,0.000144166,0.00014866,1,Salt Lake City International,40.784,-111.967,NONE,0,0,0,81,6.49,0.101805081,0.18788289,0.165247052,0.08425519
9,7,1,1700-1759,4,4,63,180,Frontier Airlines Inc.,21760,11895,2517,2743323,1857122,0.000115726,7.13E-06,8,Stapleton International,39.774,-104.88,Cleveland-Hopkins International,0,0,0,89,17.9,0.203524348,0.116928447,0.126876253,0.18920765
4,7,0,1000-1059,2,2,22,76,SkyWest Airlines Inc.,12902,67082,3682,1581456,3472966,3.42E-05,9.90E-05,13,Minneapolis-St Paul International,44.886,-93.218,Grand Forks International,0,0,0,78,9.17,0.154651265,0.18788289,0.203724031,0.147773102
7,4,0,1800-1859,1,4,44,150,American Airlines Inc.,19534,79247,7972,2006675,11744595,9.82E-05,0.000177287,17,Douglas Municipal,35.219,-80.936,Minneapolis-St Paul International,0,0,0,88,6.26,0.237709147,0.172181023,0.228007181,0.326392871
4,1,0,0800-0859,2,2,32,76,"Midwest Airline, Inc.",11588,26476,2159,1708599,1529740,1.25E-06,0.000123823,2,Newark Liberty International,40.696,-74.172,Kent County,0.09,0,0,65,9.62,0.17013047,0.14600551,0.237971867,0.106597423
2,5,0,0600-0659,2,1,29,185,Alaska Airlines Inc.,15964,18154,1500,2780593,2884187,3.23E-05,0.000174601,2,Los Angeles International,33.942,-118.408,NONE,0,0,0,61,6.71,0.23309921,0.18788289,0.236964685,0.078905552
2,2,0,2000-2059,4,2,28,124,United Air Lines Inc.,9514,43512,4148,1708599,8501631,0.000253804,0.000228985,20,Newark Liberty International,40.696,-74.172,Ronald Reagan Washington National,0,0,0,40,17.22,0.189495755,0.197464257,0.205745015,0.280369575
6,6,0,1800-1859,3,6,74,79,Mesa Airlines Inc.,25390,18858,3512,2907365,1191889,0,9.13E-05,15,Dallas Fort Worth Regional,32.894,-97.03,Amarillo International,0,0,0,90,16.78,0.257551368,0.18788289,0.230688359,0.3656541
4,6,1,1600-1659,7,3,25,216,United Air Lines Inc.,17522,51763,2251,2780593,8501631,0.000253804,0.000228985,18,Los Angeles International,33.942,-118.408,Chicago O'Hare International,0,0,0,67,8.05,0.183222896,0.197671889,0.177124023,0.244577801
7,5,0,1100-1159,5,2,15,186,Frontier Airlines Inc.,14313,12247,112,1486066,1857122,0.000115726,7.13E-06,2,Detroit Metro Wayne County,42.217,-83.344,Austin - Bergstrom International,1.61,0,0,94,10.51,0.316802652,0.188313283,0.210938972,0.157627403
5,3,0,2000-2059,2,3,26,149,Alaska Airlines Inc.,18013,22451,1669,2780593,2884187,3.23E-05,0.000174601,11,Los Angeles International,33.942,-118.408,Washington Dulles International,0,0,0,67,7.83,0.135245902,0.162081784,0.180775199,0.294700277
4,5,1,1900-1959,5,1,19,143,Southwest Airlines Co.,10917,110752,860,1960746,13382999,6.18E-05,9.89E-05,14,Seattle International,47.447,-122.306,NONE,0.16,0,0,56,8.05,0.215725833,0.18788289,0.232425733,0.266095471
8,4,1,1900-1959,1,6,20,157,Delta Air Lines Inc.,7044,91062,783,732595,12460183,0.000144166,0.00014866,18,Nashville International,36.127,-86.682,Atlanta Municipal,0,0,0,88,5.59,0.168586267,0.182402735,0.242021354,0.322358176
9,2,0,1000-1059,3,2,29,76,Endeavor Air Inc.,13264,20800,1040,1581456,1212846,0,9.35E-05,12,Minneapolis-St Paul International,44.886,-93.218,Blue Grass,0,0,0,90,4.92,0.108946047,0.18788289,0.130811488,0.111352966
1,4,0,0600-0659,8,1,21,128,American Airlines Inc.,3859,75506,440,385767,11744595,9.82E-05,0.000177287,18,Pittsburgh International,40.497,-80.236,NONE,0,0,0,41,9.17,0.160843514,0.18788289,0.198971757,0.063155495
6,2,0,1500-1559,3,4,86,110,Delta Air Lines Inc.,33994,87183,21122,4365661,12460183,0.000144166,0.00014866,17,Atlanta Municipal,33.641,-84.427,Washington Dulles International,0,0,0,87,8.28,0.200730053,0.201113262,0.232388147,0.292229949
12,2,1,1000-1059,2,2,36,50,SkyWest Airlines Inc.,13645,70473,3304,1908862,3472966,3.42E-05,9.90E-05,17,San Francisco International,37.619,-122.375,Palm Springs International,0,0,0,55,7.16,0.202512534,0.18788289,0.199784239,0.184210526
7,2,0,1500-1559,2,5,5,76,Mesa Airlines Inc.,2085,19483,186,220025,1191889,0,9.13E-05,4,Albuquerque International Sunport,35.042,-106.606,Phoenix Sky Harbor International,0.03,0,0,96,6.71,0.194841885,0.201305876,0.202011935,0.255478759
3,5,0,1600-1659,2,3,15,175,Southwest Airlines Co.,5701,114119,3315,642980,13382999,6.18E-05,9.89E-05,2,Lambert-St. Louis International,38.747,-90.364,Portland International,0.11,0,0,66,6.26,0.204389222,0.119811598,0.201711417,0.216359437
3,5,0,1300-1359,4,4,25,143,Southwest Airlines Co.,15902,114119,5459,1827202,13382999,6.18E-05,9.89E-05,13,Phoenix Sky Harbor International,33.436,-112.009,Wichita Mid-Continent,0,0,0,74,4.25,0.204389222,0.18788289,0.201711417,0.192602163
3,7,0,2300-2359,7,2,9,180,Delta Air Lines Inc.,18951,84142,1068,2743323,12460183,0.000144166,0.00014866,2,Stapleton International,39.774,-104.88,John F. Kennedy International,0,0,0,49,7.83,0.124075271,0.158010053,0.191473364,0.185882353
1,4,1,1500-1559,2,4,8,143,Southwest Airlines Co.,3932,107363,2463,525035,13382999,6.18E-05,9.89E-05,17,Sacramento International,38.696,-121.59,Austin - Bergstrom International,0,0,0,52,2.91,0.172437436,0.136072261,0.198971757,0.210052789
6,4,0,2000-2059,3,8,54,66,SkyWest Airlines Inc.,14197,71188,4192,1581456,3472966,3.42E-05,9.90E-05,17,Minneapolis-St Paul International,44.886,-93.218,Hector Field,0,0,0,93,4.7,0.208210409,0.18788289,0.251477227,0.371735576
11,6,0,0700-0759,2,1,6,76,Endeavor Air Inc.,1172,20783,163,89733,1212846,0,9.35E-05,11,Piedmont Triad International,36.092,-79.943,NONE,1.05,0,0,52,7.61,0.121111395,0.18788289,0.13570632,0.076535382
3,7,0,1100-1159,3,3,3,76,Mesa Airlines Inc.,1865,18407,247,220025,1191889,0,9.13E-05,12,Albuquerque International Sunport,35.042,-106.606,Phoenix Sky Harbor International,0,0,0,63,11.86,0.167395853,0.203750224,0.191473364,0.164644714
11,6,0,0700-0759,9,1,20,169,United Air Lines Inc.,11105,49915,4890,1708599,8501631,0.000253804,0.000228985,20,Newark Liberty International,40.696,-74.172,NONE,0,0,0,41,5.14,0.140077247,0.18788289,0.13570632,0.076535382
1,2,0,0600-0659,3,1,12,143,Southwest Airlines Co.,2327,107363,915,279230,13382999,6.18E-05,9.89E-05,13,General Mitchell Field,42.95,-87.897,NONE,0,0,0,46,14.99,0.172437436,0.18788289,0.159489434,0.063155495
9,7,0,1700-1759,2,4,43,175,Southwest Airlines Co.,9468,107436,886,1065782,13382999,6.18E-05,9.89E-05,3,Salt Lake City International,40.784,-111.967,Friendship International,0,0,0,92,13.65,0.124829468,0.118056735,0.126876253,0.18920765
2,7,0,1700-1759,3,2,3,175,Southwest Airlines Co.,1549,94922,287,170270,13382999,6.18E-05,9.89E-05,1,Standiford Field,38.18,-85.739,McCarran International,0.02,0,0,63,21.92,0.258887292,0.271889967,0.191045263,0.278896496
10,2,0,0600-0659,2,1,6,66,Mesa Airlines Inc.,1607,19369,59,161957,1191889,0,9.13E-05,17,Theodore Francis Green State,41.728,-71.426,NONE,0,0,0,70,8.5,0.213139093,0.18788289,0.135090506,0.058525397
6,3,0,0900-0959,3,2,33,158,Delta Air Lines Inc.,14546,87183,377,1690031,12460183,0.000144166,0.00014866,21,Houston Intercontinental,29.983,-95.34,Atlanta Municipal,0,0,0,91,9.62,0.200730053,0.251827409,0.237174818,0.151936612
3,7,1,1700-1759,6,4,48,186,Frontier Airlines Inc.,13764,9663,107,1581456,1857122,0.000115726,7.13E-06,3,Minneapolis-St Paul International,44.886,-93.218,Southwest Florida International,0,0,0,55,13.65,0.211665859,0.151002506,0.191473364,0.225219316
10,3,0,1000-1059,7,2,23,142,United Air Lines Inc.,11962,54923,5010,1708599,8501631,0.000253804,0.000228985,18,Newark Liberty International,40.696,-74.172,Miami International,2.13,0,0,66,11.86,0.156376273,0.145508391,0.15751081,0.135971819
6,1,0,2100-2159,1,7,92,50,SkyWest Airlines Inc.,33994,71188,2395,4365661,3472966,3.42E-05,9.90E-05,17,Atlanta Municipal,33.641,-84.427,Gainesville Regional,0,0,0,89,8.05,0.208210409,0.18788289,0.253568181,0.390185696
11,3,0,1000-1059,2,2,73,110,Delta Air Lines Inc.,31151,79989,19506,4365661,12460183,0.000144166,0.00014866,19,Atlanta Municipal,33.641,-84.427,Allen C Thompson Field,0,0,0,71,7.61,0.10088232,0.18788289,0.147497552,0.125188136
10,6,0,1400-1459,3,5,3,76,Mesa Airlines Inc.,1728,19369,162,126323,1191889,0,9.13E-05,10,Birmingham Airport,33.563,-86.756,Dallas Fort Worth Regional,0.39,0,0,97,6.26,0.213139093,0.220813026,0.112162322,0.199219597
9,5,0,1100-1159,3,3,3,149,Delta Air Lines Inc.,1565,81338,298,148882,12460183,0.000144166,0.00014866,29,Kent County,42.881,-85.524,Atlanta Municipal,0,0,0,83,2.68,0.101805081,0.100238234,0.165247052,0.118392688
2,3,0,1000-1059,2,2,25,70,Comair Inc.,8143,20452,1092,1297685,1245396,0,9.00E-05,14,Philadelphia International,39.868,-75.249,Greenville-Spartanburg,0.3,0,0,54,6.71,0.213581599,0.18788289,0.231888823,0.187484152
5,5,0,1700-1759,3,5,39,76,SkyWest Airlines Inc.,18013,70878,2438,2780593,3472966,3.42E-05,9.90E-05,3,Los Angeles International,33.942,-118.408,Salt Lake City International,0,0,0,68,7.83,0.174223672,0.135778443,0.206977299,0.279891196
4,1,0,1900-1959,5,5,11,186,Frontier Airlines Inc.,4026,9637,146,364314,1857122,0.000115726,7.13E-06,1,Cincinnati/Northern Kentucky International,39.048,-84.669,Stapleton International,0,0,0,47,2.91,0.221664508,0.178083232,0.237971867,0.266095471
8,7,0,0600-0659,6,1,29,175,Southwest Airlines Co.,19609,114987,3477,2780593,13382999,6.18E-05,9.89E-05,6,Los Angeles International,33.942,-118.408,NONE,0,0,0,74,7.61,0.19254973,0.18788289,0.196519162,0.070108953
6,3,0,1000-1059,3,3,8,76,American Eagle Airlines Inc.,5482,27159,78,573075,1204766,0.000348408,0.000106867,3,Raleigh-Durham International,35.875,-78.782,Chicago O'Hare International,0,0,0,89,2.46,0.24696065,0.308247627,0.237174818,0.172352038
4,2,0,1100-1159,2,4,27,143,Southwest Airlines Co.,14827,110752,5085,1827202,13382999,6.18E-05,9.89E-05,14,Phoenix Sky Harbor International,33.436,-112.009,Stapleton International,0.01,0,0,82,11.63,0.215725833,0.178083232,0.138603046,0.16652612
6,7,0,1300-1359,3,4,12,120,United Air Lines Inc.,10792,53737,4611,1708599,8501631,0.000253804,0.000228985,21,Newark Liberty International,40.696,-74.172,Logan International,0,0,0,84,10.07,0.265472582,0.243504254,0.270709157,0.232153165
9,5,0,0800-0859,3,2,34,70,SkyWest Airlines Inc.,13885,66731,893,1208249,3472966,3.42E-05,9.90E-05,1,LaGuardia,40.779,-73.876,Columbia Metropolitan,0.03,0,0,69,16.33,0.138153902,0.18788289,0.165247052,0.08425519
10,7,1,2000-2059,1,6,23,76,"Midwest Airline, Inc.",11962,28628,2390,1708599,1529740,1.25E-06,0.000123823,4,Newark Liberty International,40.696,-74.172,Pittsburgh International,0,0,0,67,6.04,0.156035538,0.122613065,0.16537086,0.217959343
7,5,0,1000-1059,2,3,25,100,JetBlue Airways,11201,25142,904,955406,3190369,0.000160039,0.000126866,12,Ronald Reagan Washington National,38.852,-77.037,Logan International,0,0,0,88,3.58,0.288277587,0.223868867,0.210938972,0.143075561
9,4,0,2100-2159,1,7,6,143,Southwest Airlines Co.,6006,107436,5509,673221,13382999,6.18E-05,9.89E-05,12,Dallas Love Field,32.847,-96.853,Eppley Airfield,0,0,0,95,9.4,0.124829468,0.135306554,0.167321456,0.189840443
3,4,1,1200-1259,1,3,4,76,SkyWest Airlines Inc.,2776,68810,538,279230,3472966,3.42E-05,9.90E-05,7,General Mitchell Field,42.95,-87.897,Detroit Metro Wayne County,0,0,3.9,24,4.92,0.17960719,0.136169303,0.179451845,0.179697588
10,5,0,1700-1759,10,2,30,154,United Air Lines Inc.,11827,54923,384,955406,8501631,0.000253804,0.000228985,11,Ronald Reagan Washington National,38.852,-77.037,San Francisco International,0,0,0,78,13.42,0.156376273,0.147871174,0.193713396,0.210931174
8,6,0,1200-1259,4,2,26,128,American Airlines Inc.,14177,80820,4675,1827202,11744595,9.82E-05,0.000177287,18,Phoenix Sky Harbor International,33.436,-112.009,Spokane International,0,0,0,107,5.82,0.228215169,0.123486683,0.161869671,0.182100981
8,7,1,1100-1159,3,2,43,76,SkyWest Airlines Inc.,10253,74087,3757,1065782,3472966,3.42E-05,9.90E-05,13,Salt Lake City International,40.784,-111.967,Palm Springs International,0,0,0,94,7.83,0.172595947,0.18788289,0.196519162,0.165124409
11,1,0,1900-1959,2,5,12,191,Delta Air Lines Inc.,2627,79989,439,289569,12460183,0.000144166,0.00014866,1,Jacksonville International,30.485,-81.688,Atlanta Municipal,0,0,0,80,7.38,0.10088232,0.099977143,0.152293329,0.198316957
6,4,0,1000-1059,2,3,9,44,American Eagle Airlines Inc.,2101,27159,265,165894,1204766,0.000348408,0.000106867,17,Norfolk International,36.896,-76.201,John F. Kennedy International,0.05,0,0,81,11.18,0.24696065,0.242015901,0.251477227,0.172352038
4,2,0,2100-2159,6,6,34,76,"Midwest Airline, Inc.",7011,26476,992,1413432,1529740,1.25E-06,0.000123823,6,Miami International,25.792,-80.286,Tallahassee Regional,0,0,0,89,6.71,0.17013047,0.18788289,0.138603046,0.263840087
8,7,0,1900-1959,4,4,8,160,American Airlines Inc.,2891,80820,337,289569,11744595,9.82E-05,0.000177287,4,Jacksonville International,30.485,-81.688,Dallas Fort Worth Regional,0,0,0,91,6.93,0.228215169,0.234689033,0.196519162,0.322358176
5,2,0,1400-1459,7,3,11,234,Delta Air Lines Inc.,9517,85579,3869,1065782,12460183,0.000144166,0.00014866,17,Salt Lake City International,40.784,-111.967,Atlanta Municipal,0.56,0,0,55,9.17,0.141340772,0.172770701,0.190876701,0.238103701
2,5,1,1900-1959,1,6,82,50,Endeavor Air Inc.,28011,17673,2666,4365661,1212846,0,9.35E-05,15,Atlanta Municipal,33.641,-84.427,Albert J Ellis,0,0,0,62,2.91,0.203504457,0.18788289,0.236964685,0.308556179
6,3,0,2200-2259,3,4,27,180,Delta Air Lines Inc.,9694,87183,4127,1065782,12460183,0.000144166,0.00014866,3,Salt Lake City International,40.784,-111.967,McCarran International,0,0,0,87,8.5,0.200730053,0.228774084,0.237174818,0.353859229
3,2,0,1700-1759,3,6,10,76,SkyWest Airlines Inc.,4846,68810,516,800302,3472966,3.42E-05,9.90E-05,1,Portland International,45.589,-122.595,Hollywood-Burbank Midpoint,0,0,0,60,4.7,0.17960719,0.187228766,0.132868232,0.225219316
11,5,0,0001-0559,5,1,6,162,JetBlue Airways,12418,24694,83,1581456,3190369,0.000160039,0.000126866,10,Minneapolis-St Paul International,44.886,-93.218,NONE,0,0,0,61,4.25,0.188250751,0.18788289,0.153721967,0.06032663
11,3,0,1900-1959,3,5,61,142,United Air Lines Inc.,26830,49915,6052,3103410,8501631,0.000253804,0.000228985,19,Chicago O'Hare International,41.978,-87.906,Dallas Fort Worth Regional,0,0,2,27,11.63,0.140077247,0.168500688,0.147497552,0.198316957
6,1,0,1600-1659,2,5,5,149,Delta Air Lines Inc.,5482,87183,907,573075,12460183,0.000144166,0.00014866,29,Raleigh-Durham International,35.875,-78.782,Atlanta Municipal,0,0,0,82,4.7,0.200730053,0.251827409,0.253568181,0.32778965
7,3,0,1600-1659,3,5,3,70,"Midwest Airline, Inc.",1611,26909,156,148882,1529740,1.25E-06,0.000123823,14,Kent County,42.881,-85.524,Houston Intercontinental,0,0,0,81,4.25,0.169086492,0.23101564,0.203027092,0.289210184
2,3,1,1000-1059,4,2,74,76,American Eagle Airlines Inc.,20700,21895,3538,2907365,1204766,0.000348408,0.000106867,3,Dallas Fort Worth Regional,32.894,-97.03,Northwest Arkansas Regional,0.02,0,0,77,13.65,0.242198548,0.18788289,0.231888823,0.187484152
12,1,0,1700-1759,3,6,56,50,Endeavor Air Inc.,32251,23119,3807,4365661,1212846,0,9.35E-05,15,Atlanta Municipal,33.641,-84.427,Tallahassee Regional,0.07,0,0,69,12.53,0.18149981,0.18788289,0.25164658,0.262223125
5,3,1,1300-1359,7,5,17,143,Southwest Airlines Co.,5800,113709,3419,642980,13382999,6.18E-05,9.89E-05,8,Lambert-St. Louis International,38.747,-90.364,Ronald Reagan Washington National,0,0,0,87,12.75,0.248619996,0.182561973,0.180775199,0.208614109
4,3,1,1900-1959,1,4,24,142,United Air Lines Inc.,11588,51763,4919,1708599,8501631,0.000253804,0.000228985,22,Newark Liberty International,40.696,-74.172,Tampa International,0,0,0,67,18.34,0.183222896,0.18410484,0.127615679,0.266095471
1,2,0,1800-1859,4,5,15,110,Delta Air Lines Inc.,4544,73508,638,564680,12460183,0.000144166,0.00014866,18,Louis Armstrong New Orleans International,29.991,-90.251,Detroit Metro Wayne County,0,0,0,76,4.25,0.130691015,0.188332733,0.159489434,0.239959983
12,2,0,1500-1559,9,3,21,142,United Air Lines Inc.,13152,51152,1055,1903352,8501631,0.000253804,0.000228985,17,McCarran International,36.08,-115.152,Washington Dulles International,0,0,0,56,7.16,0.193808495,0.165421026,0.199784239,0.249669516
